chunk_id,project_id,source_type,source_id,content,clean_query,noise_category,noisy_query
91,1,task,85,팀원별 업무량을 표시한다 - [Jira01 재검증 테스트 삽입] WF-230,팀원별 업무량을 표시한다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 팀원별 업무량을 표시한다 업무는 어떤 내용이야?"
74,1,task,68,회의록 업로드 화면 구현 - [Jira01 재검증 테스트 삽입] WF-213,회의록 업로드 화면 구현 업무는 어떤 내용이야?,부가설명형,회의록 업로드 화면 구현 업무는 어떤 내용이야? (그냥 확인차 물어봄)
63,1,task,57,로그인/콜백 화면 구현 - [Jira01 재검증 테스트 삽입] WF-202,로그인/콜백 화면 구현 업무는 어떤 내용이야?,부가설명형,로그인/콜백 화면 구현 업무는 어떤 내용이야? (langsmith 관련 확인용 질문)
79,1,task,73,분석 상태 폴링 및 오류 처리 구현 - [Jira01 재검증 테스트 삽입] WF-218,분석 상태 폴링 및 오류 처리 구현 업무는 어떤 내용이야?,감정재촉형,분석 상태 폴링 및 오류 처리 구현 업무는 어떤 내용이야? 좀 답답해서 그러는데
83,1,task,77,프로젝트 대시보드 기본 집계를 제공한다 - [Jira01 재검증 테스트 삽입] WF-222,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?,구어체잡음형,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?~ 궁금해서!
27,1,task,4,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… - Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권한을 7월 12일까지 기본 구조로 구현하겠습니다","Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야?",부가설명형,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야? (참고용으로 물어보는 거야)"
90,1,task,84,업무 상세/대시보드 위험도 표시 구현 - [Jira01 재검증 테스트 삽입] WF-229,업무 상세/대시보드 위험도 표시 구현 업무는 어떤 내용이야?,구어체잡음형,업무 상세/대시보드 위험도 표시 구현 업무는 어떤 내용이야?~ 궁금해서!
85,1,task,79,dashboard summary/workload API 구현 - [Jira01 재검증 테스트 삽입] WF-224,dashboard summary/workload API 구현 업무는 어떤 내용이야?,대화맥락형,"아까 말한 거에 이어서, dashboard summary/workload API 구현 업무는 어떤 내용이야?"
80,1,task,74,To-Do 후보를 검토 후 업무로 승인한다 - [Jira01 재검증 테스트 삽입] WF-219,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?"
62,1,task,56,로그인과 JWT 세션을 제공한다 - [Jira01 재검증 테스트 삽입] WF-201,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?,부가설명형,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야? (디버깅 테스트)
71,1,task,65,"/me, /me/tasks 기본 API 구현 - [Jira01 재검증 테스트 삽입] WF-210","/me, /me/tasks 기본 API 구현 업무는 어떤 내용이야?",부가설명형,"/me, /me/tasks 기본 API 구현 업무는 어떤 내용이야? (QA 관련 확인용 질문)"
54,1,task,48,FS-1 인증/프로젝트/RBAC - [Jira01 재검증 테스트 삽입] WF-193,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?,사교인사형,"안녕하세요, FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?"
25,1,task,6,"할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… - 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다","할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야?",대화맥락형,"이어서 궁금한 게 있는데 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야?"
36,1,task,30,프로젝트 생성과 멤버 초대를 제공한다 - [Jira01 재검증 테스트 삽입] WF-175,프로젝트 생성과 멤버 초대를 제공한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 프로젝트 생성과 멤버 초대를 제공한다 업무는 어떤 내용이야?"
93,1,task,87,프로젝트 문서를 RAG 인덱싱한다 - [Jira01 재검증 테스트 삽입] WF-232,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?,감정재촉형,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
118,1,task,112,통합 QA와 권한 시나리오를 검증한다 - [Jira01 재검증 테스트 삽입] WF-257,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?,부가설명형,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야? (QA 관련 확인용 질문)
126,1,task,120,공통 작업 상태 폴링 컴포넌트 구현 - [Jira01 재검증 테스트 삽입] WF-265,공통 작업 상태 폴링 컴포넌트 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 공통 작업 상태 폴링 컴포넌트 구현 업무는 어떤 내용이야?"
51,1,task,45,통합 QA와 권한 시나리오를 검증한다 - [Jira01 재검증 테스트 삽입] WF-190,통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 통합 QA와 권한 시나리오를 검증한다 업무는 어떤 내용이야?"
56,1,task,50,FS-3 대시보드/지연 위험도 - [Jira01 재검증 테스트 삽입] WF-195,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야?,부가설명형,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야? (QA 테스트)
14,1,action_item,8,"둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 - 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다","둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 관련해서 뭘 해야 해?",구어체잡음형,"음.. 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 관련해서 뭘 해야 해?"
19,1,task,17,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?
78,1,task,72,회의 분석 결과 화면 구현 - [Jira01 재검증 테스트 삽입] WF-217,회의 분석 결과 화면 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 회의 분석 결과 화면 구현 업무는 어떤 내용이야?
78,1,task,72,회의 분석 결과 화면 구현 - [Jira01 재검증 테스트 삽입] WF-217,회의 분석 결과 화면 구현 업무는 어떤 내용이야?,감정재촉형,회의 분석 결과 화면 구현 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
53,1,task,47,비동기 처리와 상태 폴링 기반을 구축한다 - [Jira01 재검증 테스트 삽입] WF-192,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야?,감정재촉형,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야? 좀 답답해서 그러는데
18,1,task,15,회의록 AI 분석 API 구현 - 회의록 AI 분석 API 구현,회의록 AI 분석 API 구현 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 회의록 AI 분석 API 구현 업무는 어떤 내용이야?"
19,1,task,17,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?"
57,1,task,51,FS-4 AI Assistant/RAG - [Jira01 재검증 테스트 삽입] WF-196,FS-4 AI Assistant/RAG 업무는 어떤 내용이야?,구어체잡음형,FS-4 AI Assistant/RAG 업무는 어떤 내용이야?~ 궁금해서!
67,1,task,61,프로젝트 목록/생성 UI 구현 - [Jira01 재검증 테스트 삽입] WF-206,프로젝트 목록/생성 UI 구현 업무는 어떤 내용이야?,부가설명형,프로젝트 목록/생성 UI 구현 업무는 어떤 내용이야? (디버깅 테스트)
62,1,task,56,로그인과 JWT 세션을 제공한다 - [Jira01 재검증 테스트 삽입] WF-201,로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 로그인과 JWT 세션을 제공한다 업무는 어떤 내용이야?"
56,1,task,50,FS-3 대시보드/지연 위험도 - [Jira01 재검증 테스트 삽입] WF-195,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야?,부가설명형,FS-3 대시보드/지연 위험도 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,부가설명형,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해? (QA 관련 확인용 질문)
89,1,task,83,/ai/predict/delay 연동 및 예측 저장 구현 - [Jira01 재검증 테스트 삽입] WF-228,/ai/predict/delay 연동 및 예측 저장 구현 업무는 어떤 내용이야?,감정재촉형,/ai/predict/delay 연동 및 예측 저장 구현 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,구어체잡음형,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?~ 궁금해서!
47,1,task,41,ML 모델링 파이프라인을 지원한다 - [Jira01 재검증 테스트 삽입] WF-186,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?,부가설명형,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야? (그냥 확인차 물어봄)
131,1,task,125,실패 상태 저장 / 재시도 처리 - [Jira01 재검증 테스트 삽입] WF-270,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야?,감정재촉형,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야? 좀 답답해서 그러는데
122,1,task,116,공통 응답 envelope와 오류 코드 구현 - [Jira01 재검증 테스트 삽입] WF-261,공통 응답 envelope와 오류 코드 구현 업무는 어떤 내용이야?,구어체잡음형,공통 응답 envelope와 오류 코드 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
124,1,task,118,비동기 처리와 상태 폴링 기반을 구축한다 - [Jira01 재검증 테스트 삽입] WF-263,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야?,구어체잡음형,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
115,1,task,109,심사자 목록/기여도 화면 구현 - [Jira01 재검증 테스트 삽입] WF-254,심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?,구어체잡음형,심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?~ 궁금해서!
82,1,task,76,To-Do 승인 API 구현 - [Jira01 재검증 테스트 삽입] WF-221,To-Do 승인 API 구현 업무는 어떤 내용이야?,구어체잡음형,음.. To-Do 승인 API 구현 업무는 어떤 내용이야?
94,1,task,88,document_chunks 및 pgvector 스키마 구현 - [Jira01 재검증 테스트 삽입] WF-233,document_chunks 및 pgvector 스키마 구현 업무는 어떤 내용이야?,구어체잡음형,document_chunks 및 pgvector 스키마 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
83,1,task,77,프로젝트 대시보드 기본 집계를 제공한다 - [Jira01 재검증 테스트 삽입] WF-222,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?,감정재촉형,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,구어체잡음형,음.. 팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?
6,1,action_item,2,발표자료 초안을 작성한다 - 발표자료 초안을 작성한다,발표자료 초안을 작성한다 관련해서 뭘 해야 해?,사교인사형,"혹시 바쁘신데 죄송한데, 발표자료 초안을 작성한다 관련해서 뭘 해야 해?"
54,1,task,48,FS-1 인증/프로젝트/RBAC - [Jira01 재검증 테스트 삽입] WF-193,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?,부가설명형,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야? (디버깅 관련 확인용 질문)
73,1,task,67,회의록 문서 업로드와 상태 조회를 제공한다 - [Jira01 재검증 테스트 삽입] WF-212,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?"
10,1,action_item,5,"할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… - 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다","할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 관련해서 뭘 해야 해?",구어체잡음형,"음.. 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 관련해서 뭘 해야 해?"
25,1,task,6,"할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… - 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다","할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야?",구어체잡음형,"음.. 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-D… 업무는 어떤 내용이야?"
57,1,task,51,FS-4 AI Assistant/RAG - [Jira01 재검증 테스트 삽입] WF-196,FS-4 AI Assistant/RAG 업무는 어떤 내용이야?,감정재촉형,FS-4 AI Assistant/RAG 업무는 어떤 내용이야? 급한데 빨리 부탁해
101,1,task,95,업무 편중 피처 설계 및 데이터 준비 - [Jira01 재검증 테스트 삽입] WF-240,업무 편중 피처 설계 및 데이터 준비 업무는 어떤 내용이야?,구어체잡음형,업무 편중 피처 설계 및 데이터 준비 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
58,1,task,52,FS-5 ML/AI 모델링 - [Jira01 재검증 테스트 삽입] WF-197,FS-5 ML/AI 모델링 업무는 어떤 내용이야?,구어체잡음형,FS-5 ML/AI 모델링 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
117,1,task,111,/ai/contribution/summarize 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-256,/ai/contribution/summarize 엔드포인트 구현 업무는 어떤 내용이야?,구어체잡음형,음.. /ai/contribution/summarize 엔드포인트 구현 업무는 어떤 내용이야?
128,1,task,122,실제 LLM/STT/문서 파서 연동 - [Jira01 재검증 테스트 삽입] WF-267,실제 LLM/STT/문서 파서 연동 업무는 어떤 내용이야?,감정재촉형,실제 LLM/STT/문서 파서 연동 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
119,1,task,113,권한/RBAC 테스트 케이스 작성 및 실행 - [Jira01 재검증 테스트 삽입] WF-258,권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?"
83,1,task,77,프로젝트 대시보드 기본 집계를 제공한다 - [Jira01 재검증 테스트 삽입] WF-222,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?,부가설명형,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야? (그냥 확인차 물어봄)
37,1,task,31,역할별 마이페이지 셸을 제공한다 - [Jira01 재검증 테스트 삽입] WF-176,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?,구어체잡음형,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
46,1,task,40,업무 편중 점수 모델을 제공한다 - [Jira01 재검증 테스트 삽입] WF-185,업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야?"
6,1,action_item,2,발표자료 초안을 작성한다 - 발표자료 초안을 작성한다,발표자료 초안을 작성한다 관련해서 뭘 해야 해?,감정재촉형,발표자료 초안을 작성한다 관련해서 뭘 해야 해? 급한데 빨리 부탁해
125,1,task,119,Redis Queue 작업 처리 구조 구현 - [Jira01 재검증 테스트 삽입] WF-264,Redis Queue 작업 처리 구조 구현 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, Redis Queue 작업 처리 구조 구현 업무는 어떤 내용이야?"
45,1,task,39,출처 포함 프로젝트 Q&A를 제공한다 - [Jira01 재검증 테스트 삽입] WF-184,출처 포함 프로젝트 Q&A를 제공한다 업무는 어떤 내용이야?,감정재촉형,출처 포함 프로젝트 Q&A를 제공한다 업무는 어떤 내용이야? 급한데 빨리 부탁해
124,1,task,118,비동기 처리와 상태 폴링 기반을 구축한다 - [Jira01 재검증 테스트 삽입] WF-263,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야?,감정재촉형,비동기 처리와 상태 폴링 기반을 구축한다 업무는 어떤 내용이야? 좀 답답해서 그러는데
32,1,task,11,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?,부가설명형,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야? (그냥 확인차 물어봄)
27,1,task,4,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… - Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권한을 7월 12일까지 기본 구조로 구현하겠습니다","Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야?",구어체잡음형,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야?~ 궁금해서!"
130,1,task,124,API 경로 명세 정리 - [Jira01 재검증 테스트 삽입] WF-269,API 경로 명세 정리 업무는 어떤 내용이야?,부가설명형,API 경로 명세 정리 업무는 어떤 내용이야? (QA 테스트)
70,1,task,64,역할별 마이페이지 셸을 제공한다 - [Jira01 재검증 테스트 삽입] WF-209,역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 역할별 마이페이지 셸을 제공한다 업무는 어떤 내용이야?"
7,1,action_item,1,테스트 회의록입니다 - 테스트 회의록입니다,테스트 회의록입니다 관련해서 뭘 해야 해?,사교인사형,"혹시 바쁘신데 죄송한데, 테스트 회의록입니다 관련해서 뭘 해야 해?"
49,1,task,43,카테고리별 업무 생성과 상세 패널을 제공한다 - [Jira01 재검증 테스트 삽입] WF-188,카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야?
99,1,task,93,/ai/rag/query 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-238,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야?,부가설명형,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야? (회의 테스트)
115,1,task,109,심사자 목록/기여도 화면 구현 - [Jira01 재검증 테스트 삽입] WF-254,심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?,구어체잡음형,음.. 심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?
47,1,task,41,ML 모델링 파이프라인을 지원한다 - [Jira01 재검증 테스트 삽입] WF-186,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?,감정재촉형,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야? 좀 답답해서 그러는데
58,1,task,52,FS-5 ML/AI 모델링 - [Jira01 재검증 테스트 삽입] WF-197,FS-5 ML/AI 모델링 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 FS-5 ML/AI 모델링 업무는 어떤 내용이야?
82,1,task,76,To-Do 승인 API 구현 - [Jira01 재검증 테스트 삽입] WF-221,To-Do 승인 API 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, To-Do 승인 API 구현 업무는 어떤 내용이야?"
111,1,task,105,업무 생성 모달 구현 - [Jira01 재검증 테스트 삽입] WF-250,업무 생성 모달 구현 업무는 어떤 내용이야?,감정재촉형,업무 생성 모달 구현 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
30,1,task,14,"둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 - 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다","둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 업무는 어떤 내용이야?",구어체잡음형,"음.. 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 업무는 어떤 내용이야?"
116,1,task,110,기여도 조회 API 구현 - [Jira01 재검증 테스트 삽입] WF-255,기여도 조회 API 구현 업무는 어떤 내용이야?,부가설명형,기여도 조회 API 구현 업무는 어떤 내용이야? (디버깅 관련 확인용 질문)
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,대화맥락형,이어서 궁금한 게 있는데 팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?
76,1,task,70,LLM 회의 분석 결과를 구조화한다 - [Jira01 재검증 테스트 삽입] WF-215,LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야?,구어체잡음형,LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야?~ 궁금해서!
13,1,action_item,7,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해?,구어체잡음형,음.. 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해?
88,1,task,82,지연 위험도 baseline 모델 구현 - [Jira01 재검증 테스트 삽입] WF-227,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야?,감정재촉형,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야? 좀 답답해서 그러는데
40,1,task,34,To-Do 후보를 검토 후 업무로 승인한다 - [Jira01 재검증 테스트 삽입] WF-179,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야?,감정재촉형,To-Do 후보를 검토 후 업무로 승인한다 업무는 어떤 내용이야? 급한데 빨리 부탁해
107,1,task,101,상태 기반 칸반 업무 보드를 제공한다 - [Jira01 재검증 테스트 삽입] WF-246,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야?,감정재촉형,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
59,1,task,53,FS-6 업무 보드 - [Jira01 재검증 테스트 삽입] WF-198,FS-6 업무 보드 업무는 어떤 내용이야?,구어체잡음형,FS-6 업무 보드 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
24,1,task,7,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 - 박상준: AI Assistant는 RAG 구조로 설계하겠습니다,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, 박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?"
14,1,action_item,8,"둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 - 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다","둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 관련해서 뭘 해야 해?",사교인사형,"안녕하세요, 둘째, 회의록 AI는 문서 업로드를 먼저 구현하고 STT는 후순위로 둡니다 관련해서 뭘 해야 해?"
109,1,task,103,Task CRUD API 구현 - [Jira01 재검증 테스트 삽입] WF-248,Task CRUD API 구현 업무는 어떤 내용이야?,감정재촉형,Task CRUD API 구현 업무는 어떤 내용이야? 좀 답답해서 그러는데
60,1,task,54,FS-4 심사자/기여도/QA (통합) - [Jira01 재검증 테스트 삽입] WF-199,FS-4 심사자/기여도/QA (통합) 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, FS-4 심사자/기여도/QA (통합) 업무는 어떤 내용이야?"
28,1,task,3,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… - Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권한을 7월 12일까지 기본 구조로 구현하겠습니다","Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야?",부가설명형,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 업무는 어떤 내용이야? (그냥 확인차 물어봄)"
38,1,task,32,회의록 문서 업로드와 상태 조회를 제공한다 - [Jira01 재검증 테스트 삽입] WF-177,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?,구어체잡음형,음.. 회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?
34,1,meeting,3,"회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 2건, 업무 후보 3건, 위험요소 1건을 추출했습니다. 결정사항: 회의록 분석 결과를 요약, 결정사항, To-Do, 위험요소로 구조화한다., 생성된 To-Do는 팀장 검토 후 업무 보드에 등록한다. 위험요소: 담당자와 마감일이 명확하지 않은 업무는 일정 지연으로 이어질 수 있다.",회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어?,대화맥락형,"아까 말한 거에 이어서, 회의에서 회의록_회의록_meeting_04_20260713_20260714 내용을 분석해 핵심 결정사항 관련해서 어떤 이야기가 나왔어?"
65,1,task,59,users 테이블 및 인증 필드 구현 - [Jira01 재검증 테스트 삽입] WF-204,users 테이블 및 인증 필드 구현 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, users 테이블 및 인증 필드 구현 업무는 어떤 내용이야?"
19,1,task,17,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?,대화맥락형,"아까 말한 거에 이어서, 팀장 검토용 To-Do 승인 화면 점검 업무는 어떤 내용이야?"
109,1,task,103,Task CRUD API 구현 - [Jira01 재검증 테스트 삽입] WF-248,Task CRUD API 구현 업무는 어떤 내용이야?,사교인사형,"수고 많으세요, Task CRUD API 구현 업무는 어떤 내용이야?"
